id,animal_category,disease,sym_part,symptom,url
721,猫,下部尿路症候群 <猫>,尿の異常,['失禁する' 'トイレの回数が多い' '尿の色がおかしい' '排尿姿勢をとるが尿が出ない' '排尿時に痛がる'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1094?breed=02999
722,猫,下部尿路症候群 <猫>,意識・状態の異常,['ぐったりしている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1094?breed=02999
723,猫,下部尿路症候群 <猫>,その他の症状,['水をたくさん飲む' 'いきんでいる'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1094?breed=02999
724,猫,下部尿路症候群 <猫>,食欲,['食欲不振（食欲がない）'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1094?breed=02999
725,猫,下部尿路症候群 <猫>,どこかに痛みがある,['腹痛'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1094?breed=02999
726,猫,水腎症（すいじんしょう） <猫>,吐く,['吐いている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1095?breed=02999
727,猫,水腎症（すいじんしょう） <猫>,尿の異常,['尿の色がおかしい' '排尿姿勢をとるが尿が出ない'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1095?breed=02999
728,猫,水腎症（すいじんしょう） <猫>,意識・状態の異常,['ぐったりしている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1095?breed=02999
729,猫,水腎症（すいじんしょう） <猫>,その他の症状,['熱っぽい'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1095?breed=02999
730,猫,水腎症（すいじんしょう） <猫>,食欲,['食欲不振（食欲がない）'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1095?breed=02999
731,猫,水腎症（すいじんしょう） <猫>,どこかに痛みがある,['腹痛'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1095?breed=02999
732,猫,尿石症 <猫>,尿の異常,['トイレの回数が多い' '尿に膿が混ざる' '尿の色がおかしい' '排尿姿勢をとるが尿が出ない' '排尿時に痛がる'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1065?breed=02999
733,猫,尿石症 <猫>,食欲,['食欲不振（食欲がない）'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1065?breed=02999
734,猫,膀胱炎 <猫>,尿の異常,['トイレの回数が多い' '尿に膿が混ざる' '尿の色がおかしい' '排尿姿勢をとるが尿が出ない' '排尿時に痛がる'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1067?breed=02999
735,猫,膀胱炎 <猫>,食欲,['食欲不振（食欲がない）'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1067?breed=02999
736,猫,猫のおしっこの色がいつもと違う…考えられる病気は？,尿の異常,['尿に膿が混ざる' '尿の色がおかしい' '尿が赤い'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1522?breed=02999
737,猫,猫白血病ウィルス（FeLV）感染症 <猫>,体重の変化,['食べる量が変わらないのに痩せてきている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1103?breed=02999
738,猫,猫免疫不全ウィルス（FIV）感染症 <猫>,体重の変化,['食べる量が変わらないのに痩せてきている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1105?breed=02999
739,猫,腹膜（ふくまく）に炎症が起こる猫伝染性腹膜炎（FIP）とは？猫コロナウィルスが原因！？治療法は？,体重の変化,['体重が減る'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1102?breed=02999
740,猫,腹膜（ふくまく）に炎症が起こる猫伝染性腹膜炎（FIP）とは？猫コロナウィルスが原因！？治療法は？,その他の症状,['お腹が膨れる' '熱っぽい'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1102?breed=02999
741,猫,喘息 <猫>,咳をする,['咳をする'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1093?breed=02999
742,猫,喘息 <猫>,呼吸の異常,['呼吸が荒い' '口をあけて呼吸をする'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1093?breed=02999
743,猫,喘息 <猫>,意識・状態の異常,['ぐったりしている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1093?breed=02999
744,猫,喘息 <猫>,その他の症状,['粘膜が白っぽい'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1093?breed=02999
745,猫,喘息 <猫>,食欲,['食欲不振（食欲がない）'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1093?breed=02999
746,猫,心筋症（拡張型・肥大型） <猫>,呼吸の異常,['呼吸が荒い'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1060?breed=02999
747,猫,心筋症（拡張型・肥大型） <猫>,意識・状態の異常,['疲れやすい'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1060?breed=02999
748,猫,心筋症（拡張型・肥大型） <猫>,その他の症状,['食欲がない'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1060?breed=02999
749,猫,人獣共通感染症（ズーノーシス）,呼吸の異常,['呼吸が荒い'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1208?breed=02999
750,猫,人獣共通感染症（ズーノーシス）,その他の症状,['熱っぽい'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1208?breed=02999
751,猫,人獣共通感染症（ズーノーシス）,食欲,['食欲不振（食欲がない）'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1208?breed=02999
752,猫,膿胸 <猫>,呼吸の異常,['呼吸が荒い' '口をあけて呼吸をする'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1092?breed=02999
753,猫,膿胸 <猫>,意識・状態の異常,['ぐったりしている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1092?breed=02999
754,猫,膿胸 <猫>,歩き方・座り方の異常,['足がふらつく'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1092?breed=02999
755,猫,膿胸 <猫>,その他の症状,['熱っぽい' '粘膜が白っぽい'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1092?breed=02999
756,猫,膿胸 <猫>,食欲,['食欲不振（食欲がない）'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1092?breed=02999
757,猫,気胸 <猫>,呼吸の異常,['呼吸が荒い' '口をあけて呼吸をする'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1056?breed=02999
758,猫,気胸 <猫>,意識・状態の異常,['ぐったりしている' 'ずっと寝ている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1056?breed=02999
759,猫,肺炎 <猫>,呼吸の異常,['呼吸が荒い' '口をあけて呼吸をする'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1057?breed=02999
760,猫,肺炎 <猫>,意識・状態の異常,['ぐったりしている' 'ずっと寝ている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1057?breed=02999
761,猫,肺炎 <猫>,食欲,['食欲不振（食欲がない）'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1057?breed=02999
762,猫,気管支炎 <猫>,呼吸の異常,['呼吸が荒い' '呼吸音がする'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1058?breed=02999
763,猫,気管支炎 <猫>,食欲,['食欲不振（食欲がない）'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1058?breed=02999
764,猫,骨折 <猫>,意識・状態の異常,['ぐったりしている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1061?breed=02999
765,猫,骨折 <猫>,歩き方・座り方の異常,['足を挙げてあるく' '足を触られるのを嫌がる' '足が腫れている' '歩き方がおかしい'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1061?breed=02999
766,猫,骨折 <猫>,食欲,['食欲不振（食欲がない）'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1061?breed=02999
767,猫,てんかん <猫>,意識・状態の異常,['震えている' '痙攣を起こす'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1062?breed=02999
768,猫,破傷風 <猫>,意識・状態の異常,['震えている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1182?breed=02999
769,猫,軟骨異形成症候群 <猫>,歩き方・座り方の異常,['足を引きずる' '足が腫れている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1111?breed=02999
770,猫,肛門嚢（腺）炎 <猫>,歩き方・座り方の異常,['おしりをひきずる'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1087?breed=02999
771,猫,肛門嚢（腺）炎 <猫>,その他の症状,['その他'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1087?breed=02999
772,猫,人獣共通感染症（ズーノーシス）/バルトネラ症（猫ひっかき病） <猫>,その他の症状,['その他'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1112?breed=02999
773,猫,カプノサイトファーガ感染症 <猫>,その他の症状,['その他'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1189?breed=02999
774,猫,横隔膜ヘルニア <猫>,その他の症状,['その他'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1059?breed=02999
775,猫,ユリ中毒,その他の症状,['元気がない'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1467?breed=02999
776,猫,人獣共通感染症（ズーノーシス）/パスツレラ感染症 <猫>,その他の症状,['膿が出る'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1201?breed=02999
777,ウサギ,湿性皮膚炎 <うさぎ>,皮膚の症状,['毛が抜ける' '痒がる' '前足が涎で汚れる' '汚れている' '潰瘍' '脱毛' '糜爛'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1144?breed=04999
778,ウサギ,湿性皮膚炎 <うさぎ>,口の症状,['よだれを垂らす' '口からこぼす'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1144?breed=04999
779,ウサギ,湿性皮膚炎 <うさぎ>,目の症状,['目が赤い'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1144?breed=04999
780,ウサギ,飛節びらん <うさぎ>,皮膚の症状,['毛が抜ける' '血が出ている' '赤い' '汚れている' '潰瘍' '脱毛' '糜爛'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1145?breed=04999
781,ウサギ,飛節びらん <うさぎ>,歩き方・座り方の異常,['足を触られるのを嫌がる'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1145?breed=04999
782,ウサギ,飛節びらん <うさぎ>,その他の症状,['動きたがらない'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1145?breed=04999
783,ウサギ,ツメダニ症 <うさぎ>,皮膚の症状,['毛が抜ける' '痒がる' '脱毛' '痂皮形成'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1156?breed=04999
784,ウサギ,人獣共通感染症（ズーノーシス）/皮膚糸状菌症  <うさぎ>,皮膚の症状,['毛が抜ける' '脱毛'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1196?breed=04999
785,ウサギ,尿石症 <うさぎ>,皮膚の症状,['臭う'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1137?breed=04999
786,ウサギ,尿石症 <うさぎ>,尿の異常,['トイレの回数が多い' '尿の色がおかしい' '排尿姿勢をとるが尿が出ない' '尿が赤い'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1137?breed=04999
787,ウサギ,尿石症 <うさぎ>,その他の症状,['食欲がない' '元気がない'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1137?breed=04999
788,ウサギ,尿石症 <うさぎ>,どこかに痛みがある,['腹痛'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1137?breed=04999
789,ウサギ,トレポネーマ症 <うさぎ>,皮膚の症状,['白いかさぶたみたいなものがある' '痂皮形成'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1151?breed=04999
790,ウサギ,トレポネーマ症 <うさぎ>,鼻の症状,['鼻水をたらす' 'くしゃみをする' 'かさぶたができる'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1151?breed=04999
791,ウサギ,トレポネーマ症 <うさぎ>,目の症状,['目やにが出る' '涙を流す'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1151?breed=04999
792,ウサギ,トレポネーマ症 <うさぎ>,尿の異常,['尿に膿が混ざる'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1151?breed=04999
793,ウサギ,トレポネーマ症 <うさぎ>,呼吸の異常,['鼻をヒクヒクする'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1151?breed=04999
794,ウサギ,トレポネーマ症 <うさぎ>,その他の症状,['カリフラワー状'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1151?breed=04999
795,ウサギ,電撃傷（感電） <共通> <うさぎ>,皮膚の症状,['赤い'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1204?breed=04999
796,ウサギ,電撃傷（感電） <共通> <うさぎ>,呼吸の異常,['呼吸が荒い' '鼻をヒクヒクする'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1204?breed=04999
797,ウサギ,電撃傷（感電） <共通> <うさぎ>,意識・状態の異常,['震えている' '意識がなくなる'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1204?breed=04999
798,ウサギ,根尖膿瘍（こんせんのうよう） <うさぎ>,口の症状,['よだれを垂らす' '口を痛がる' '口臭がする' '歯ぎしりをする' '歯が伸びる' '口からこぼす'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1155?breed=04999
799,ウサギ,根尖膿瘍（こんせんのうよう） <うさぎ>,鼻の症状,['鼻水をたらす' 'くしゃみをする'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1155?breed=04999
800,ウサギ,根尖膿瘍（こんせんのうよう） <うさぎ>,その他の症状,['食欲がない' 'ペレットしか食べない' '顎が腫れる' '膿が出る'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1155?breed=04999
801,ウサギ,熱中症 <うさぎ>,口の症状,['よだれを垂らす'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1140?breed=04999
802,ウサギ,熱中症 <うさぎ>,便の異常,['下痢をしている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1140?breed=04999
803,ウサギ,熱中症 <うさぎ>,尿の異常,['尿の量が多い'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1140?breed=04999
804,ウサギ,熱中症 <うさぎ>,呼吸の異常,['呼吸が荒い'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1140?breed=04999
805,ウサギ,熱中症 <うさぎ>,意識・状態の異常,['ぐったりしている' '痙攣を起こす'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1140?breed=04999
806,ウサギ,熱中症 <うさぎ>,歩き方・座り方の異常,['足がふらつく' '立てない'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1140?breed=04999
807,ウサギ,熱中症 <うさぎ>,その他の症状,['熱っぽい' '食欲がない' '動きたがらない'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1140?breed=04999
808,ウサギ,不正咬合 <うさぎ>,口の症状,['よだれを垂らす' '口を痛がる' '口臭がする' '歯ぎしりをする' '口からこぼす'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1143?breed=04999
809,ウサギ,不正咬合 <うさぎ>,目の症状,['涙を流す' '目が突出してきた'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1143?breed=04999
810,ウサギ,不正咬合 <うさぎ>,体重の変化,['体重が減る'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1143?breed=04999
811,ウサギ,不正咬合 <うさぎ>,その他の症状,['ペレットしか食べない'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1143?breed=04999
812,ウサギ,不正咬合 <うさぎ>,食欲,['食欲不振（食欲がない）'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1143?breed=04999
813,ウサギ,スナッフル <うさぎ>,鼻の症状,['鼻水をたらす' 'くしゃみをする'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1146?breed=04999
814,ウサギ,スナッフル <うさぎ>,呼吸の異常,['呼吸が荒い' '呼吸音がする' '鼻をヒクヒクする'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1146?breed=04999
815,ウサギ,スナッフル <うさぎ>,その他の症状,['熱っぽい' '動きたがらない' '元気がない'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1146?breed=04999
816,ウサギ,スナッフル <うさぎ>,食欲,['食欲不振（食欲がない）'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1146?breed=04999
817,ウサギ,斜頸（しゃけい） <うさぎ>,鼻の症状,['くしゃみをする'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1147?breed=04999
818,ウサギ,斜頸（しゃけい） <うさぎ>,耳の症状,['耳が臭う' '耳を痒がる' '耳がただれている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1147?breed=04999
819,ウサギ,斜頸（しゃけい） <うさぎ>,意識・状態の異常,['震えている' '頭が傾いている' '頭を振る' '痙攣を起こす' '行動の変化'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1147?breed=04999
820,ウサギ,斜頸（しゃけい） <うさぎ>,その他の症状,['食欲がない' '動きたがらない' '元気がない'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1147?breed=04999
821,ウサギ,緑内障 <うさぎ>,目の症状,['目が赤い' '目をしょぼしょぼさせる' '目を痛がる' '目を痒がる' '涙を流す' '見えてなさそう' '黒目が大きい'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1133?breed=04999
822,ウサギ,虹彩膿瘍（こうさいのうよう） <うさぎ>,目の症状,['目が赤い' '目やにが出る' '目をしょぼしょぼさせる' '目を痛がる' '目を痒がる' '涙を流す' '目が白く濁っている' '目をこする'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1142?breed=04999
823,ウサギ,虹彩膿瘍（こうさいのうよう） <うさぎ>,その他の症状,['動きたがらない'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1142?breed=04999
824,ウサギ,角膜炎<うさぎ>,目の症状,['目が赤い' '目やにが出る' '目を痛がる' '涙を流す' '目が白く濁っている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1159?breed=04999
825,ウサギ,エンセファリトゾーン症 <うさぎ>,目の症状,['目をしょぼしょぼさせる' '目が白く濁っている' '眼振'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1148?breed=04999
826,ウサギ,エンセファリトゾーン症 <うさぎ>,意識・状態の異常,['ぐったりしている' '震えている' '頭が傾いている' '頭を振る' '痙攣を起こす'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1148?breed=04999
827,ウサギ,エンセファリトゾーン症 <うさぎ>,歩き方・座り方の異常,['足がふらつく' '歩き方がおかしい'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1148?breed=04999
828,ウサギ,エンセファリトゾーン症 <うさぎ>,その他の症状,['食欲がない' '動きたがらない'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1148?breed=04999
829,ウサギ,白内障 <うさぎ>,目の症状,['目をしょぼしょぼさせる' '目を痛がる' '涙を流す' '見えてなさそう' '目が白く濁っている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1134?breed=04999
830,ウサギ,白内障 <うさぎ>,意識・状態の異常,['頭が傾いている' '痙攣を起こす'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1134?breed=04999
831,ウサギ,耳疥癬（ウサギキュウセンヒゼンダニ症）<うさぎ>,耳の症状,['耳の毛が抜けている' '耳が臭う' '耳が赤い' '耳を痒がる' '耳垢が出ている' '耳がただれている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1154?breed=04999
832,ウサギ,コクシジウム症 <うさぎ>,便の異常,['下痢をしている' '異物が混ざっている' 'うんちに虫がついている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1139?breed=04999
833,ウサギ,コクシジウム症 <うさぎ>,体重の変化,['体重が減る'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1139?breed=04999
834,ウサギ,コクシジウム症 <うさぎ>,食欲,['食欲不振（食欲がない）'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1139?breed=04999
835,ウサギ,毛球症 <うさぎ>,便の異常,['下痢をしている' '便が小さくなる' '便がつながっている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1141?breed=04999
836,ウサギ,毛球症 <うさぎ>,その他の症状,['その他'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1141?breed=04999
837,ウサギ,毛球症 <うさぎ>,食欲,['食欲不振（食欲がない）'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1141?breed=04999
838,ウサギ,毛球症 <うさぎ>,どこかに痛みがある,['腹痛'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1141?breed=04999
839,ウサギ,うさぎの蟯虫症,便の異常,['下痢をしている' 'うんちに虫がついている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1149?breed=04999
840,ウサギ,うさぎの蟯虫症,体重の変化,['体重が減る'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1149?breed=04999
841,ウサギ,うさぎの蟯虫症,その他の症状,['食欲がない'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1149?breed=04999
842,ウサギ,ティザー病 <うさぎ>,便の異常,['下痢をしている' '便が小さくなる'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1150?breed=04999
843,ウサギ,ティザー病 <うさぎ>,体重の変化,['体重が減る'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1150?breed=04999
844,ウサギ,ティザー病 <うさぎ>,その他の症状,['お腹が膨れる' '熱っぽい' '食欲がない' '動きたがらない' '元気がない'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1150?breed=04999
845,ウサギ,骨折 <うさぎ>,尿の異常,['失禁する'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1135?breed=04999
846,ウサギ,骨折 <うさぎ>,体重の変化,['体重が減る'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1135?breed=04999
847,ウサギ,骨折 <うさぎ>,意識・状態の異常,['震えている' 'ずっと寝ている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1135?breed=04999
848,ウサギ,骨折 <うさぎ>,歩き方・座り方の異常,['足を触られるのを嫌がる' '足が腫れている' '立てない' '歩き方がおかしい'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1135?breed=04999
849,ウサギ,骨折 <うさぎ>,その他の症状,['動きたがらない' '元気がない'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1135?breed=04999
850,ウサギ,骨折 <うさぎ>,食欲,['食欲不振（食欲がない）'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1135?breed=04999
851,ウサギ,膀胱炎 <うさぎ>,尿の異常,['トイレの回数が多い' '尿に膿が混ざる' '排尿姿勢をとるが尿が出ない' '排尿時に痛がる' '尿が赤い'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1138?breed=04999
852,ウサギ,膀胱炎 <うさぎ>,その他の症状,['陰部から膿が出ている' '元気がない'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1138?breed=04999
853,ウサギ,膀胱炎 <うさぎ>,食欲,['食欲不振（食欲がない）'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1138?breed=04999
854,ウサギ,子宮蓄膿症 <うさぎ>,尿の異常,['尿に膿が混ざる' '尿の色がおかしい'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1136?breed=04999
855,ウサギ,子宮蓄膿症 <うさぎ>,その他の症状,['お腹が膨れる' '動きたがらない' '元気がない'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1136?breed=04999
856,ウサギ,子宮蓄膿症 <うさぎ>,食欲,['食欲不振（食欲がない）'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1136?breed=04999
857,ウサギ,子宮腺癌<うさぎ>,尿の異常,['尿の色がおかしい' '尿が赤い'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1153?breed=04999
858,ウサギ,子宮腺癌<うさぎ>,その他の症状,['お腹が膨れる' '陰部から膿が出ている' '食欲がない'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1153?breed=04999
859,ウサギ,子宮水腫 <うさぎ>,尿の異常,['尿の色がおかしい' '尿が赤い'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1157?breed=04999
860,ウサギ,子宮水腫 <うさぎ>,その他の症状,['お腹が膨れる' '陰部から膿が出ている' '食欲がない'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1157?breed=04999
861,ウサギ,子宮内膜炎<うさぎ>,尿の異常,['尿の色がおかしい' '尿が赤い'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1158?breed=04999
862,ウサギ,子宮内膜炎<うさぎ>,その他の症状,['お腹が膨れる' '陰部から膿が出ている' '食欲がない'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1158?breed=04999
